mV,mV,mV,mV,mV
-2.818513253,-1.818513253,-0.818513253,0.181486747,1.181486747
-2.806252576,-1.806252576,-0.806252576,0.193747424,1.193747424
-2.784255479,-1.784255479,-0.784255479,0.215744521,1.215744521
-2.834019403,-1.834019403,-0.834019403,0.165980597,1.165980597
-2.94328367,-1.94328367,-0.94328367,0.05671633,1.05671633
-2.978983877,-1.978983877,-0.978983877,0.021016123,1.021016123
-2.991244553,-1.991244553,-0.991244553,0.008755447,1.008755447
-3.050023681,-2.050023681,-1.050023681,-0.050023681,0.949976319
-3.143060582,-2.143060582,-1.143060582,-0.143060582,0.856939418
-3.163975854,-2.163975854,-1.163975854,-0.163975854,0.836024146
-3.162533422,-2.162533422,-1.162533422,-0.162533422,0.837466578
-3.189939641,-2.189939641,-1.189939641,-0.189939641,0.810060359
-3.202560926,-2.202560926,-1.202560926,-0.202560926,0.797439074
-3.16686072,-2.16686072,-1.16686072,-0.16686072,0.83313928
-3.112769498,-2.112769498,-1.112769498,-0.112769498,0.887230502
-3.017568948,-2.017568948,-1.017568948,-0.017568948,0.982431052
-3.003865839,-2.003865839,-1.003865839,-0.003865839,0.996134161
-2.913353194,-1.913353194,-0.913353194,0.086646806,1.086646806
-2.862146838,-1.862146838,-0.862146838,0.137853162,1.137853162
-2.800843454,-1.800843454,-0.800843454,0.199156546,1.199156546
-2.790385817,-1.790385817,-0.790385817,0.209614183,1.209614183
-2.78605852,-1.78605852,-0.78605852,0.21394148,1.21394148
-2.771994802,-1.771994802,-0.771994802,0.228005198,1.228005198
-2.76261899,-1.76261899,-0.76261899,0.23738101,1.23738101
-2.84808312,-1.84808312,-0.84808312,0.15191688,1.15191688
-2.939677589,-1.939677589,-0.939677589,0.060322411,1.060322411
-2.953380698,-1.953380698,-0.953380698,0.046619302,1.046619302
-2.990162729,-1.990162729,-0.990162729,0.009837271,1.009837271
-3.047138816,-2.047138816,-1.047138816,-0.047138816,0.952861184
-3.146306055,-2.146306055,-1.146306055,-0.146306055,0.853693945
-3.16289403,-2.16289403,-1.16289403,-0.16289403,0.83710597
-3.170106193,-2.170106193,-1.170106193,-0.170106193,0.829893807
-3.206888224,-2.206888224,-1.206888224,-0.206888224,0.793111776
-3.208691264,-2.208691264,-1.208691264,-0.208691264,0.791308736
-3.170466801,-2.170466801,-1.170466801,-0.170466801,0.829533199
-3.077790508,-2.077790508,-1.077790508,-0.077790508,0.922209492
-3.024059895,-2.024059895,-1.024059895,-0.024059895,0.975940105
-3.011799218,-2.011799218,-1.011799218,-0.011799218,0.988200782
-2.913353194,-1.913353194,-0.913353194,0.086646806,1.086646806
-2.847361904,-1.847361904,-0.847361904,0.152638096,1.152638096
-2.828249672,-1.828249672,-0.828249672,0.171750328,1.171750328
-2.818873861,-1.818873861,-0.818873861,0.181126139,1.181126139
-2.792188858,-1.792188858,-0.792188858,0.207811142,1.207811142
-2.790025209,-1.790025209,-0.790025209,0.209974791,1.209974791
-2.799401021,-1.799401021,-0.799401021,0.200598979,1.200598979
-2.913353194,-1.913353194,-0.913353194,0.086646806,1.086646806
-2.933907859,-1.933907859,-0.933907859,0.066092141,1.066092141
-2.973574754,-1.973574754,-0.973574754,0.026425246,1.026425246
-3.079232941,-2.079232941,-1.079232941,-0.079232941,0.920767059
-3.09870578,-2.09870578,-1.09870578,-0.09870578,0.90129422
-3.148109096,-2.148109096,-1.148109096,-0.148109096,0.851890904
-3.154239435,-2.154239435,-1.154239435,-0.154239435,0.845760565
-3.172991058,-2.172991058,-1.172991058,-0.172991058,0.827008942
-3.178760788,-2.178760788,-1.178760788,-0.178760788,0.821239212
-3.16686072,-2.16686072,-1.16686072,-0.16686072,0.83313928
-3.110245241,-2.110245241,-1.110245241,-0.110245241,0.889754759
-3.025141719,-2.025141719,-1.025141719,-0.025141719,0.974858281
-2.981508134,-1.981508134,-0.981508134,0.018491866,1.018491866
-2.942923062,-1.942923062,-0.942923062,0.057076938,1.057076938
-2.816349604,-1.816349604,-0.816349604,0.183650396,1.183650396
-2.813825347,-1.813825347,-0.813825347,0.186174653,1.186174653
-2.788582777,-1.788582777,-0.788582777,0.211417223,1.211417223
-2.799761629,-1.799761629,-0.799761629,0.200238371,1.200238371
-2.798679805,-1.798679805,-0.798679805,0.201320195,1.201320195
-2.868998393,-1.868998393,-0.868998393,0.131001607,1.131001607
-2.958068604,-1.958068604,-0.958068604,0.041931396,1.041931396
-2.9977355,-1.9977355,-0.9977355,0.0022645,1.0022645
-2.993408202,-1.993408202,-0.993408202,0.006591798,1.006591798
-3.094378483,-2.094378483,-1.094378483,-0.094378483,0.905621517
-3.15892734,-2.15892734,-1.15892734,-0.15892734,0.84107266
-3.171188017,-2.171188017,-1.171188017,-0.171188017,0.828811983
-3.182727478,-2.182727478,-1.182727478,-0.182727478,0.817272522
-3.180563829,-2.180563829,-1.180563829,-0.180563829,0.819436171
-3.200036669,-2.200036669,-1.200036669,-0.200036669,0.799963331
-3.163615246,-2.163615246,-1.163615246,-0.163615246,0.836384754
-3.053990371,-2.053990371,-1.053990371,-0.053990371,0.946009629
-3.011078001,-2.011078001,-1.011078001,-0.011078001,0.988921999
-2.985835431,-1.985835431,-0.985835431,0.014164569,1.014164569
-2.889553057,-1.889553057,-0.889553057,0.110446943,1.110446943
-2.81130109,-1.81130109,-0.81130109,0.18869891,1.18869891
-2.802285886,-1.802285886,-0.802285886,0.197714114,1.197714114
-2.814185955,-1.814185955,-0.814185955,0.185814045,1.185814045
-2.774519059,-1.774519059,-0.774519059,0.225480941,1.225480941
-2.769470545,-1.769470545,-0.769470545,0.230529455,1.230529455
-2.805531359,-1.805531359,-0.805531359,0.194468641,1.194468641
-2.904698599,-1.904698599,-0.904698599,0.095301401,1.095301401
-2.938595764,-1.938595764,-0.938595764,0.061404236,1.061404236
-2.984392999,-1.984392999,-0.984392999,0.015607001,1.015607001
-3.062284358,-2.062284358,-1.062284358,-0.062284358,0.937715642
-3.119981661,-2.119981661,-1.119981661,-0.119981661,0.880018339
-3.141257541,-2.141257541,-1.141257541,-0.141257541,0.858742459
-3.164697071,-2.164697071,-1.164697071,-0.164697071,0.835302929
-3.19210329,-2.19210329,-1.19210329,-0.19210329,0.80789671
-3.191742681,-2.191742681,-1.191742681,-0.191742681,0.808257319
-3.126472607,-2.126472607,-1.126472607,-0.126472607,0.873527393
-3.025502327,-2.025502327,-1.025502327,-0.025502327,0.974497673
-3.029108409,-2.029108409,-1.029108409,-0.029108409,0.970891591
-2.960232253,-1.960232253,-0.960232253,0.039767747,1.039767747
-2.870080217,-1.870080217,-0.870080217,0.129919783,1.129919783
-2.849525553,-1.849525553,-0.849525553,0.150474447,1.150474447
-2.839067917,-1.839067917,-0.839067917,0.160932083,1.160932083
-2.805170751,-1.805170751,-0.805170751,0.194829249,1.194829249
-2.807695008,-1.807695008,-0.807695008,0.192304992,1.192304992
-2.806252576,-1.806252576,-0.806252576,0.193747424,1.193747424
-2.86755596,-1.86755596,-0.86755596,0.13244404,1.13244404
-2.969968673,-1.969968673,-0.969968673,0.030031327,1.030031327
-2.985835431,-1.985835431,-0.985835431,0.014164569,1.014164569
-3.051826722,-2.051826722,-1.051826722,-0.051826722,0.948173278
-3.128996864,-2.128996864,-1.128996864,-0.128996864,0.871003136
-3.142699974,-2.142699974,-1.142699974,-0.142699974,0.857300026
-3.154239435,-2.154239435,-1.154239435,-0.154239435,0.845760565
-3.163975854,-2.163975854,-1.163975854,-0.163975854,0.836024146
-3.185612343,-2.185612343,-1.185612343,-0.185612343,0.814387657
-3.21337917,-2.21337917,-1.21337917,-0.21337917,0.78662083
-3.152075786,-2.152075786,-1.152075786,-0.152075786,0.847924214
-3.048941856,-2.048941856,-1.048941856,-0.048941856,0.951058144
-3.006029487,-2.006029487,-1.006029487,-0.006029487,0.993970513
-2.979344485,-1.979344485,-0.979344485,0.020655515,1.020655515
-2.884143935,-1.884143935,-0.884143935,0.115856065,1.115856065
-2.834380011,-1.834380011,-0.834380011,0.165619989,1.165619989
-2.804088927,-1.804088927,-0.804088927,0.195911073,1.195911073
-2.806613184,-1.806613184,-0.806613184,0.193386816,1.193386816
-2.7763221,-1.7763221,-0.7763221,0.2236779,1.2236779
-2.799761629,-1.799761629,-0.799761629,0.200238371,1.200238371
-2.89856826,-1.89856826,-0.89856826,0.10143174,1.10143174
-2.956626172,-1.956626172,-0.956626172,0.043373828,1.043373828
-2.97249293,-1.97249293,-0.97249293,0.02750707,1.02750707
-3.072741994,-2.072741994,-1.072741994,-0.072741994,0.927258006
-3.150272745,-2.150272745,-1.150272745,-0.150272745,0.849727255
-3.166500111,-2.166500111,-1.166500111,-0.166500111,0.833499889
-3.161451597,-2.161451597,-1.161451597,-0.161451597,0.838548403
-3.176957748,-2.176957748,-1.176957748,-0.176957748,0.823042252
-3.197512412,-2.197512412,-1.197512412,-0.197512412,0.802487588
-3.204363967,-2.204363967,-1.204363967,-0.204363967,0.795636033
-3.135127203,-2.135127203,-1.135127203,-0.135127203,0.864872797
-3.057596452,-2.057596452,-1.057596452,-0.057596452,0.942403548
-3.008914353,-2.008914353,-1.008914353,-0.008914353,0.991085647
-2.964920159,-1.964920159,-0.964920159,0.035079841,1.035079841
-2.870801433,-1.870801433,-0.870801433,0.129198567,1.129198567
-2.837264876,-1.837264876,-0.837264876,0.162735124,1.162735124
-2.830413321,-1.830413321,-0.830413321,0.169586679,1.169586679
-2.810219265,-1.810219265,-0.810219265,0.189780735,1.189780735
-2.79759798,-1.79759798,-0.79759798,0.20240202,1.20240202
-2.787140344,-1.787140344,-0.787140344,0.212859656,1.212859656
-2.846640688,-1.846640688,-0.846640688,0.153359312,1.153359312
-2.960592861,-1.960592861,-0.960592861,0.039407139,1.039407139
-2.971771714,-1.971771714,-0.971771714,0.028228286,1.028228286
-3.008553744,-2.008553744,-1.008553744,-0.008553744,0.991446256
-3.101230037,-2.101230037,-1.101230037,-0.101230037,0.898769963
-3.125030175,-2.125030175,-1.125030175,-0.125030175,0.874969825
-3.135848419,-2.135848419,-1.135848419,-0.135848419,0.864151581
-3.129357473,-2.129357473,-1.129357473,-0.129357473,0.870642527
-3.172269842,-2.172269842,-1.172269842,-0.172269842,0.827730158
-3.179482005,-2.179482005,-1.179482005,-0.179482005,0.820517995
-3.156403083,-2.156403083,-1.156403083,-0.156403083,0.843596917
-3.044253951,-2.044253951,-1.044253951,-0.044253951,0.955746049
-2.992326378,-1.992326378,-0.992326378,0.007673622,1.007673622
-2.984392999,-1.984392999,-0.984392999,0.015607001,1.015607001
-2.899650085,-1.899650085,-0.899650085,0.100349915,1.100349915
-2.844837647,-1.844837647,-0.844837647,0.155162353,1.155162353
-2.823561767,-1.823561767,-0.823561767,0.176438233,1.176438233
-2.830413321,-1.830413321,-0.830413321,0.169586679,1.169586679
-2.781010006,-1.781010006,-0.781010006,0.218989994,1.218989994
-2.793991899,-1.793991899,-0.793991899,0.206008101,1.206008101
-2.829331497,-1.829331497,-0.829331497,0.170668503,1.170668503
-2.924171439,-1.924171439,-0.924171439,0.075828561,1.075828561
-2.980065701,-1.980065701,-0.980065701,0.019934299,1.019934299
-2.990883945,-1.990883945,-0.990883945,0.009116055,1.009116055
-3.090051185,-2.090051185,-1.090051185,-0.090051185,0.909948815
-3.154600043,-2.154600043,-1.154600043,-0.154600043,0.845399957
-3.172991058,-2.172991058,-1.172991058,-0.172991058,0.827008942
-3.173351666,-2.173351666,-1.173351666,-0.173351666,0.826648334
-3.20183971,-2.20183971,-1.20183971,-0.20183971,0.79816029
-3.195709371,-2.195709371,-1.195709371,-0.195709371,0.804290629
-3.195348763,-2.195348763,-1.195348763,-0.195348763,0.804651237
-3.130799905,-2.130799905,-1.130799905,-0.130799905,0.869200095
-3.035959963,-2.035959963,-1.035959963,-0.035959963,0.964040037
-3.007832528,-2.007832528,-1.007832528,-0.007832528,0.992167472
-2.960592861,-1.960592861,-0.960592861,0.039407139,1.039407139
-2.851689202,-1.851689202,-0.851689202,0.148310798,1.148310798
-2.808416225,-1.808416225,-0.808416225,0.191583775,1.191583775
-2.809137441,-1.809137441,-0.809137441,0.190862559,1.190862559
-2.772716018,-1.772716018,-0.772716018,0.227283982,1.227283982
-2.773437235,-1.773437235,-0.773437235,0.226562765,1.226562765
-2.770912978,-1.770912978,-0.770912978,0.229087022,1.229087022
-2.83257697,-1.83257697,-0.83257697,0.16742303,1.16742303
-2.927416912,-1.927416912,-0.927416912,0.072583088,1.072583088
-3.00170219,-2.00170219,-1.00170219,-0.00170219,0.99829781
-3.103754294,-2.103754294,-1.103754294,-0.103754294,0.896245706
-3.136209027,-2.136209027,-1.136209027,-0.136209027,0.863790973
-3.155681867,-2.155681867,-1.155681867,-0.155681867,0.844318133
-3.156403083,-2.156403083,-1.156403083,-0.156403083,0.843596917
-3.171548625,-2.171548625,-1.171548625,-0.171548625,0.828451375
-3.188857816,-2.188857816,-1.188857816,-0.188857816,0.811142184
-3.164336463,-2.164336463,-1.164336463,-0.164336463,0.835663537
-3.079232941,-2.079232941,-1.079232941,-0.079232941,0.920767059
-3.012520434,-2.012520434,-1.012520434,-0.012520434,0.987479566
-3.008553744,-2.008553744,-1.008553744,-0.008553744,0.991446256
-2.896044003,-1.896044003,-0.896044003,0.103955997,1.103955997
-2.840510349,-1.840510349,-0.840510349,0.159489651,1.159489651
-2.818513253,-1.818513253,-0.818513253,0.181486747,1.181486747
-2.814907171,-1.814907171,-0.814907171,0.185092829,1.185092829
-2.779567573,-1.779567573,-0.779567573,0.220432427,1.220432427
-2.783894871,-1.783894871,-0.783894871,0.216105129,1.216105129
-2.808055616,-1.808055616,-0.808055616,0.191944384,1.191944384
-2.896404612,-1.896404612,-0.896404612,0.103595388,1.103595388
-2.937153332,-1.937153332,-0.937153332,0.062846668,1.062846668
-2.967444416,-1.967444416,-0.967444416,0.032555584,1.032555584
-3.056154019,-2.056154019,-1.056154019,-0.056154019,0.943845981
-3.124669567,-2.124669567,-1.124669567,-0.124669567,0.875330433
-3.134045378,-2.134045378,-1.134045378,-0.134045378,0.865954622
-3.135848419,-2.135848419,-1.135848419,-0.135848419,0.864151581
-3.145224231,-2.145224231,-1.145224231,-0.145224231,0.854775769
-3.175515315,-2.175515315,-1.175515315,-0.175515315,0.824484685
-3.160009165,-2.160009165,-1.160009165,-0.160009165,0.839990835
-3.097623956,-2.097623956,-1.097623956,-0.097623956,0.902376044
-3.00350523,-2.00350523,-1.00350523,-0.00350523,0.99649477
-2.986556648,-1.986556648,-0.986556648,0.013443352,1.013443352
-2.913353194,-1.913353194,-0.913353194,0.086646806,1.086646806
-2.840149741,-1.840149741,-0.840149741,0.159850259,1.159850259
-2.791467642,-1.791467642,-0.791467642,0.208532358,1.208532358
-2.790025209,-1.790025209,-0.790025209,0.209974791,1.209974791
-2.78786156,-1.78786156,-0.78786156,0.21213844,1.21213844
-2.771273586,-1.771273586,-0.771273586,0.228726414,1.228726414
-2.773437235,-1.773437235,-0.773437235,0.226562765,1.226562765
-2.839428525,-1.839428525,-0.839428525,0.160571475,1.160571475
-2.963477726,-1.963477726,-0.963477726,0.036522274,1.036522274
-2.965641375,-1.965641375,-0.965641375,0.034358625,1.034358625
-3.047499424,-2.047499424,-1.047499424,-0.047499424,0.952500576
-3.118539228,-2.118539228,-1.118539228,-0.118539228,0.881460772
-3.168303152,-2.168303152,-1.168303152,-0.168303152,0.831696848
-3.179842613,-2.179842613,-1.179842613,-0.179842613,0.820157387
-3.207248832,-2.207248832,-1.207248832,-0.207248832,0.792751168
-3.196069979,-2.196069979,-1.196069979,-0.196069979,0.803930021
-3.204724575,-2.204724575,-1.204724575,-0.204724575,0.795275425
-3.183809302,-2.183809302,-1.183809302,-0.183809302,0.816190698
-3.066251047,-2.066251047,-1.066251047,-0.066251047,0.933748953
-3.026584152,-2.026584152,-1.026584152,-0.026584152,0.973415848
-3.012881042,-2.012881042,-1.012881042,-0.012881042,0.987118958
-2.921647182,-1.921647182,-0.921647182,0.078352818,1.078352818
-2.861065014,-1.861065014,-0.861065014,0.138934986,1.138934986
-2.831855754,-1.831855754,-0.831855754,0.168144246,1.168144246
-2.842673998,-1.842673998,-0.842673998,0.157326002,1.157326002
-2.798319197,-1.798319197,-0.798319197,0.201680803,1.201680803
-2.783534263,-1.783534263,-0.783534263,0.216465737,1.216465737
-2.810579873,-1.810579873,-0.810579873,0.189420127,1.189420127
-2.905059207,-1.905059207,-0.905059207,0.094940793,1.094940793
-2.945447319,-1.945447319,-0.945447319,0.054552681,1.054552681
-2.973214146,-1.973214146,-0.973214146,0.026785854,1.026785854
-3.057235844,-2.057235844,-1.057235844,-0.057235844,0.942764156
-3.125030175,-2.125030175,-1.125030175,-0.125030175,0.874969825
-3.138372676,-2.138372676,-1.138372676,-0.138372676,0.861627324
-3.153518218,-2.153518218,-1.153518218,-0.153518218,0.846481782
-3.175515315,-2.175515315,-1.175515315,-0.175515315,0.824484685
-3.198594236,-2.198594236,-1.198594236,-0.198594236,0.801405764
-3.185612343,-2.185612343,-1.185612343,-0.185612343,0.814387657
-3.128636256,-2.128636256,-1.128636256,-0.128636256,0.871363744
-3.039926653,-2.039926653,-1.039926653,-0.039926653,0.960073347
-3.005668879,-2.005668879,-1.005668879,-0.005668879,0.994331121
-2.961314078,-1.961314078,-0.961314078,0.038685922,1.038685922
-2.862507446,-1.862507446,-0.862507446,0.137492554,1.137492554
-2.843755823,-1.843755823,-0.843755823,0.156244177,1.156244177
-2.831855754,-1.831855754,-0.831855754,0.168144246,1.168144246
-2.810219265,-1.810219265,-0.810219265,0.189780735,1.189780735
-2.802646494,-1.802646494,-0.802646494,0.197353506,1.197353506
-2.808416225,-1.808416225,-0.808416225,0.191583775,1.191583775
-2.861065014,-1.861065014,-0.861065014,0.138934986,1.138934986
-2.959871645,-1.959871645,-0.959871645,0.040128355,1.040128355
-2.991244553,-1.991244553,-0.991244553,0.008755447,1.008755447
-3.034517531,-2.034517531,-1.034517531,-0.034517531,0.965482469
-3.131521121,-2.131521121,-1.131521121,-0.131521121,0.868478879
-3.165778895,-2.165778895,-1.165778895,-0.165778895,0.834221105
-3.167221328,-2.167221328,-1.167221328,-0.167221328,0.832778672
-3.179482005,-2.179482005,-1.179482005,-0.179482005,0.820517995
-3.21337917,-2.21337917,-1.21337917,-0.21337917,0.78662083
-3.214460995,-2.214460995,-1.214460995,-0.214460995,0.785539005
-3.169024368,-2.169024368,-1.169024368,-0.169024368,0.830975632
-3.07166017,-2.07166017,-1.07166017,-0.07166017,0.92833983
-3.012520434,-2.012520434,-1.012520434,-0.012520434,0.987479566
-3.000980973,-2.000980973,-1.000980973,-0.000980973,0.999019027
-2.901813734,-1.901813734,-0.901813734,0.098186266,1.098186266
-2.824643591,-1.824643591,-0.824643591,0.175356409,1.175356409
-2.814546563,-1.814546563,-0.814546563,0.185453437,1.185453437
-2.795794939,-1.795794939,-0.795794939,0.204205061,1.204205061
-2.756488652,-1.756488652,-0.756488652,0.243511348,1.243511348
-2.765503855,-1.765503855,-0.765503855,0.234496145,1.234496145
-2.78786156,-1.78786156,-0.78786156,0.21213844,1.21213844
-2.881980286,-1.881980286,-0.881980286,0.118019714,1.118019714
-2.958789821,-1.958789821,-0.958789821,0.041210179,1.041210179
-2.973574754,-1.973574754,-0.973574754,0.026425246,1.026425246
-3.069496521,-2.069496521,-1.069496521,-0.069496521,0.930503479
-3.136930244,-2.136930244,-1.136930244,-0.136930244,0.863069756
-3.152075786,-2.152075786,-1.152075786,-0.152075786,0.847924214
-3.163615246,-2.163615246,-1.163615246,-0.163615246,0.836384754
-3.191021465,-2.191021465,-1.191021465,-0.191021465,0.808978535
-3.185972951,-2.185972951,-1.185972951,-0.185972951,0.814027049
-3.192463898,-2.192463898,-1.192463898,-0.192463898,0.807536102
-3.132602946,-2.132602946,-1.132602946,-0.132602946,0.867397054
