mV,m/(s^2),m/(s^2),m/(s^2),kOhms,BPM,yyyy/mm/dd hh:mm:ss.000
1261.538462,6.108433735,-0.204819277,7.746987952,1280.952291,62.43902439,51:28.2
1260.07326,6.13253012,-0.21686747,7.746987952,1280.952291,62.43902439,51:28.2
1258.608059,6.144578313,-0.228915663,7.746987952,1280.952291,62.43902439,51:28.2
1257.875458,6.144578313,-0.228915663,7.746987952,1280.952291,62.43902439,51:28.2
1257.875458,6.13253012,-0.21686747,7.734939759,1280.952291,62.43902439,51:28.2
1253.479853,6.156626506,-0.204819277,7.759036145,1280.952291,62.43902439,51:28.2
1249.81685,6.144578313,-0.228915663,7.759036145,1280.952291,62.43902439,51:28.2
1248.351648,6.13253012,-0.21686747,7.746987952,1280.952291,62.43902439,51:28.2
1247.619048,6.144578313,-0.228915663,7.746987952,1280.952291,62.43902439,51:28.2
1246.886447,6.144578313,-0.204819277,7.759036145,1280.952291,62.43902439,51:28.2
1246.886447,6.144578313,-0.204819277,7.759036145,1281.700622,62.43902439,51:28.2
1243.956044,6.144578313,-0.21686747,7.759036145,1280.952291,62.43902439,51:28.3
1240.29304,6.156626506,-0.204819277,7.759036145,1280.204833,62.43902439,51:28.3
1234.432234,6.120481928,-0.21686747,7.746987952,1281.700622,62.43902439,51:28.3
1230.03663,6.144578313,-0.21686747,7.771084337,1280.952291,62.43902439,51:28.3
1224.908425,6.13253012,-0.228915663,7.759036145,1280.952291,62.43902439,51:28.3
1219.78022,6.120481928,-0.21686747,7.746987952,1281.700622,62.43902439,51:28.3
1210.989011,6.108433735,-0.204819277,7.746987952,1280.952291,62.43902439,51:28.3
1200,6.120481928,-0.240963855,7.759036145,1281.700622,62.43902439,51:28.3
1189.010989,6.13253012,-0.204819277,7.746987952,1280.952291,62.43902439,51:28.3
1177.289377,6.144578313,-0.228915663,7.759036145,1281.700622,62.43902439,51:28.3
1169.96337,6.13253012,-0.21686747,7.759036145,1281.700622,62.43902439,51:28.3
1164.835165,6.120481928,-0.240963855,7.759036145,1280.204833,62.43902439,51:28.3
1161.172161,6.120481928,-0.21686747,7.771084337,1281.700622,62.43902439,51:28.3
1163.369963,6.156626506,-0.21686747,7.746987952,1280.952291,62.43902439,51:28.4
1164.835165,6.168674699,-0.204819277,7.722891566,1281.700622,62.43902439,51:28.4
1167.032967,6.156626506,-0.192771084,7.734939759,1281.700622,62.43902439,51:28.4
1168.498168,6.144578313,-0.204819277,7.746987952,1280.952291,62.43902439,51:28.4
1170.695971,6.120481928,-0.204819277,7.734939759,1281.700622,62.43902439,51:28.4
1170.695971,6.13253012,-0.228915663,7.759036145,1281.700622,62.43902439,51:28.4
1174.358974,6.108433735,-0.228915663,7.759036145,1281.700622,62.43902439,51:28.4
1178.021978,6.096385542,-0.240963855,7.771084337,1281.700622,62.43902439,51:28.4
1185.347985,6.108433735,-0.228915663,7.759036145,1280.952291,62.43902439,51:28.4
1190.47619,6.144578313,-0.204819277,7.759036145,1282.449828,62.43902439,51:28.4
1194.139194,6.156626506,-0.192771084,7.746987952,1281.700622,62.43902439,51:28.4
1197.069597,6.144578313,-0.192771084,7.734939759,1281.700622,62.43902439,51:28.4
1200,6.144578313,-0.21686747,7.746987952,1280.952291,62.43902439,51:28.4
1202.930403,6.120481928,-0.192771084,7.746987952,1281.700622,62.43902439,51:28.5
1205.128205,6.120481928,-0.240963855,7.759036145,1281.700622,62.43902439,51:28.5
1212.454212,6.120481928,-0.228915663,7.759036145,1281.700622,62.43902439,51:28.5
1224.175824,6.13253012,-0.204819277,7.746987952,1280.952291,62.43902439,51:28.5
1241.758242,6.13253012,-0.21686747,7.746987952,1281.700622,62.43902439,51:28.5
1267.399267,6.13253012,-0.192771084,7.746987952,1280.952291,62.43902439,51:28.5
1304.761905,6.168674699,-0.192771084,7.734939759,1282.449828,62.43902439,51:28.5
1353.846154,6.180722892,-0.204819277,7.734939759,1281.700622,62.43902439,51:28.5
1414.652015,6.156626506,-0.204819277,7.746987952,1281.700622,62.43902439,51:28.5
1484.981685,6.144578313,-0.228915663,7.759036145,1281.700622,62.43902439,51:28.5
1564.835165,6.120481928,-0.228915663,7.759036145,1281.700622,62.43902439,51:28.5
1649.084249,6.096385542,-0.228915663,7.746987952,1281.700622,62.43902439,51:28.5
1734.065934,6.096385542,-0.228915663,7.759036145,1282.449828,62.43902439,51:28.5
1813.919414,6.120481928,-0.228915663,7.746987952,1280.952291,62.43902439,51:28.6
1887.179487,6.120481928,-0.21686747,7.759036145,1282.449828,62.43902439,51:28.6
1951.648352,6.13253012,-0.240963855,7.746987952,1281.700622,62.43902439,51:28.6
2003.663004,6.168674699,-0.21686747,7.746987952,1282.449828,62.43902439,51:28.6
2041.025641,6.156626506,-0.204819277,7.746987952,1281.700622,62.43902439,51:28.6
2067.399267,6.156626506,-0.21686747,7.759036145,1281.700622,62.43902439,51:28.6
2082.051282,6.144578313,-0.228915663,7.746987952,1282.449828,62.43902439,51:28.6
2087.912088,6.144578313,-0.204819277,7.759036145,1281.700622,62.43902439,51:28.6
2082.783883,6.13253012,-0.204819277,7.746987952,1281.700622,62.43902439,51:28.6
2073.992674,6.13253012,-0.204819277,7.759036145,1282.449828,62.43902439,51:28.6
2058.608059,6.120481928,-0.21686747,7.759036145,1280.952291,62.43902439,51:28.6
2039.56044,6.13253012,-0.204819277,7.746987952,1281.700622,62.43902439,51:28.6
2017.582418,6.120481928,-0.21686747,7.759036145,1282.449828,62.43902439,51:28.6
1996.336996,6.120481928,-0.21686747,7.746987952,1281.700622,62.43902439,51:28.7
1970.695971,6.144578313,-0.21686747,7.759036145,1281.700622,62.43902439,51:28.7
1939.92674,6.156626506,-0.204819277,7.759036145,1280.952291,62.43902439,51:28.7
1906.959707,6.156626506,-0.192771084,7.759036145,1282.449828,62.43902439,51:28.7
1871.794872,6.120481928,-0.228915663,7.746987952,1281.700622,62.43902439,51:28.7
1835.897436,6.084337349,-0.21686747,7.759036145,1281.700622,62.43902439,51:28.7
1799.267399,6.084337349,-0.21686747,7.759036145,1281.700622,62.43902439,51:28.7
1763.369963,6.084337349,-0.240963855,7.759036145,1281.700622,62.43902439,51:28.7
1726.739927,6.108433735,-0.228915663,7.759036145,1282.449828,62.43902439,51:28.7
1694.505495,6.108433735,-0.228915663,7.759036145,1282.449828,62.43902439,51:28.7
1665.201465,6.144578313,-0.21686747,7.759036145,1282.449828,62.43902439,51:28.7
1642.490842,6.156626506,-0.192771084,7.746987952,1281.700622,62.43902439,51:28.7
1626.373626,6.180722892,-0.192771084,7.734939759,1282.449828,62.43902439,51:28.8
1616.117216,6.180722892,-0.192771084,7.722891566,1281.700622,62.43902439,51:28.8
1613.186813,6.168674699,-0.192771084,7.746987952,1282.449828,62.43902439,51:28.8
1616.117216,6.144578313,-0.204819277,7.771084337,1280.952291,62.43902439,51:28.8
1624.175824,6.13253012,-0.21686747,7.771084337,1282.449828,62.43902439,51:28.8
1635.897436,6.13253012,-0.21686747,7.746987952,1282.449828,62.43902439,51:28.8
1651.282051,6.120481928,-0.21686747,7.759036145,1282.449828,62.43902439,51:28.8
1663.003663,6.108433735,-0.21686747,7.759036145,1282.449828,62.43902439,51:28.8
1673.260073,6.084337349,-0.21686747,7.771084337,1281.700622,62.43902439,51:28.8
1681.318681,6.120481928,-0.228915663,7.746987952,1282.449828,62.43902439,51:28.8
1682.051282,6.120481928,-0.228915663,7.759036145,1281.700622,62.43902439,51:28.8
1679.120879,6.13253012,-0.204819277,7.771084337,1281.700622,62.43902439,51:28.8
1669.59707,6.120481928,-0.21686747,7.771084337,1282.449828,62.43902439,51:28.8
1658.608059,6.13253012,-0.21686747,7.759036145,1281.700622,62.43902439,51:28.9
1642.490842,6.13253012,-0.204819277,7.759036145,1282.449828,62.43902439,51:28.9
1623.443223,6.13253012,-0.204819277,7.759036145,1282.449828,62.43902439,51:28.9
1601.465201,6.144578313,-0.21686747,7.759036145,1282.449828,62.43902439,51:28.9
1575.824176,6.13253012,-0.228915663,7.759036145,1282.449828,62.43902439,51:28.9
1548.717949,6.13253012,-0.228915663,7.746987952,1281.700622,62.43902439,51:28.9
1517.948718,6.13253012,-0.228915663,7.746987952,1281.700622,62.43902439,51:28.9
1485.714286,6.13253012,-0.192771084,7.746987952,1282.449828,62.43902439,51:28.9
1453.479853,6.120481928,-0.21686747,7.759036145,1281.700622,62.43902439,51:28.9
1422.710623,6.120481928,-0.204819277,7.746987952,1282.449828,62.43902439,51:28.9
1398.534799,6.13253012,-0.192771084,7.746987952,1281.700622,62.43902439,51:28.9
1375.824176,6.120481928,-0.21686747,7.759036145,1282.449828,62.43902439,51:28.9
1354.578755,6.13253012,-0.21686747,7.759036145,1282.449828,62.43902439,51:28.9
1334.798535,6.144578313,-0.21686747,7.759036145,1282.449828,62.43902439,51:29.0
1316.483516,6.144578313,-0.240963855,7.759036145,1282.449828,62.43902439,51:29.0
1300.3663,6.120481928,-0.228915663,7.759036145,1282.449828,62.43902439,51:29.0
1287.179487,6.13253012,-0.21686747,7.771084337,1282.449828,62.43902439,51:29.0
1276.923077,6.13253012,-0.21686747,7.746987952,1283.19991,62.43902439,51:29.0
1267.399267,6.13253012,-0.228915663,7.759036145,1282.449828,62.43902439,51:29.0
1260.805861,6.108433735,-0.228915663,7.771084337,1282.449828,62.43902439,51:29.0
1252.747253,6.13253012,-0.21686747,7.759036145,1282.449828,62.43902439,51:29.0
1248.351648,6.144578313,-0.204819277,7.759036145,1282.449828,62.43902439,51:29.0
1243.223443,6.13253012,-0.204819277,7.746987952,1283.19991,62.43902439,51:29.0
1240.29304,6.13253012,-0.21686747,7.759036145,1282.449828,62.43902439,51:29.0
1241.758242,6.120481928,-0.192771084,7.771084337,1282.449828,62.43902439,51:29.0
1242.490842,6.13253012,-0.204819277,7.759036145,1283.19991,62.43902439,51:29.0
1243.223443,6.144578313,-0.204819277,7.771084337,1283.19991,62.43902439,51:29.1
1241.758242,6.120481928,-0.204819277,7.759036145,1283.19991,62.43902439,51:29.1
1238.827839,6.13253012,-0.204819277,7.746987952,1282.449828,62.43902439,51:29.1
1235.164835,6.13253012,-0.192771084,7.759036145,1282.449828,62.43902439,51:29.1
1230.03663,6.13253012,-0.21686747,7.759036145,1283.19991,62.43902439,51:29.1
1228.571429,6.13253012,-0.21686747,7.759036145,1283.19991,62.43902439,51:29.1
1231.501832,6.120481928,-0.21686747,7.759036145,1282.449828,62.43902439,51:29.1
1235.164835,6.120481928,-0.21686747,7.759036145,1282.449828,62.43902439,51:29.1
1237.362637,6.120481928,-0.204819277,7.759036145,1283.19991,62.43902439,51:29.1
1240.29304,6.13253012,-0.21686747,7.746987952,1283.19991,62.43902439,51:29.1
1241.025641,6.120481928,-0.21686747,7.746987952,1282.449828,62.43902439,51:29.1
1242.490842,6.13253012,-0.192771084,7.759036145,1283.19991,62.43902439,51:29.1
1242.490842,6.13253012,-0.21686747,7.771084337,1282.449828,62.43902439,51:29.1
1243.223443,6.120481928,-0.21686747,7.759036145,1283.19991,62.43902439,51:29.2
1241.758242,6.120481928,-0.228915663,7.759036145,1283.19991,62.43902439,51:29.2
1241.025641,6.13253012,-0.204819277,7.771084337,1283.19991,62.43902439,51:29.2
1241.025641,6.144578313,-0.204819277,7.771084337,1283.19991,62.43902439,51:29.2
1239.56044,6.13253012,-0.21686747,7.771084337,1283.19991,62.43902439,51:29.2
1235.897436,6.120481928,-0.21686747,7.759036145,1282.449828,62.43902439,51:29.2
1231.501832,6.120481928,-0.21686747,7.771084337,1283.19991,62.43902439,51:29.2
1224.908425,6.108433735,-0.21686747,7.78313253,1283.19991,62.43902439,51:29.2
1217.582418,6.120481928,-0.21686747,7.746987952,1282.449828,62.43902439,51:29.2
1210.25641,6.108433735,-0.21686747,7.771084337,1282.449828,62.43902439,51:29.2
1200,6.120481928,-0.21686747,7.759036145,1283.19991,62.43902439,51:29.2
1192.673993,6.120481928,-0.204819277,7.771084337,1283.19991,62.43902439,51:29.2
1182.417582,6.13253012,-0.21686747,7.771084337,1282.449828,62.43902439,51:29.3
1171.428571,6.120481928,-0.204819277,7.759036145,1282.449828,62.43902439,51:29.3
1158.241758,6.120481928,-0.228915663,7.759036145,1283.19991,62.43902439,51:29.3
1147.985348,6.120481928,-0.21686747,7.746987952,1283.19991,62.43902439,51:29.3
1138.461538,6.13253012,-0.21686747,7.746987952,1283.19991,62.43902439,51:29.3
1132.600733,6.144578313,-0.228915663,7.771084337,1282.449828,62.43902439,51:29.3
1127.472527,6.120481928,-0.228915663,7.759036145,1283.19991,62.43902439,51:29.3
1124.542125,6.108433735,-0.21686747,7.746987952,1283.19991,62.43902439,51:29.3
1122.344322,6.120481928,-0.204819277,7.771084337,1283.19991,62.43902439,51:29.3
1123.076923,6.13253012,-0.228915663,7.771084337,1282.449828,62.43902439,51:29.3
1126.739927,6.156626506,-0.192771084,7.759036145,1283.19991,62.43902439,51:29.3
1131.135531,6.144578313,-0.204819277,7.759036145,1283.19991,62.43902439,51:29.3
1136.996337,6.13253012,-0.204819277,7.771084337,1283.950871,62.43902439,51:29.3
1140.659341,6.108433735,-0.228915663,7.746987952,1282.449828,62.43902439,51:29.4
1145.054945,6.084337349,-0.21686747,7.771084337,1282.449828,62.43902439,51:29.4
1145.787546,6.084337349,-0.228915663,7.771084337,1283.19991,62.43902439,51:29.4
1143.589744,6.108433735,-0.21686747,7.78313253,1283.950871,62.43902439,51:29.4
1139.194139,6.108433735,-0.21686747,7.771084337,1283.19991,62.43902439,51:29.4
1136.996337,6.13253012,-0.204819277,7.759036145,1283.19991,62.43902439,51:29.4
1134.798535,6.144578313,-0.204819277,7.771084337,1283.19991,62.43902439,51:29.4
1135.531136,6.156626506,-0.21686747,7.759036145,1283.19991,62.43902439,51:29.4
1136.996337,6.13253012,-0.204819277,7.771084337,1283.19991,62.43902439,51:29.4
1141.391941,6.120481928,-0.204819277,7.771084337,1283.19991,62.43902439,51:29.4
1147.252747,6.108433735,-0.228915663,7.759036145,1283.950871,62.43902439,51:29.4
1161.172161,6.13253012,-0.228915663,7.759036145,1283.19991,62.43902439,51:29.4
1180.21978,6.120481928,-0.204819277,7.759036145,1283.19991,62.43902439,51:29.4
1211.721612,6.156626506,-0.204819277,7.746987952,1283.19991,62.43902439,51:29.5
1252.747253,6.156626506,-0.204819277,7.746987952,1283.950871,62.43902439,51:29.5
1307.692308,6.168674699,-0.204819277,7.759036145,1283.19991,62.43902439,51:29.5
1373.626374,6.156626506,-0.21686747,7.746987952,1283.19991,62.43902439,51:29.5
1451.282051,6.156626506,-0.21686747,7.746987952,1283.950871,62.43902439,51:29.5
1536.263736,6.108433735,-0.21686747,7.759036145,1283.19991,62.43902439,51:29.5
1624.908425,6.120481928,-0.21686747,7.759036145,1283.19991,62.43902439,51:29.5
1714.285714,6.096385542,-0.240963855,7.759036145,1283.19991,62.43902439,51:29.5
1797.802198,6.096385542,-0.21686747,7.771084337,1283.19991,62.43902439,51:29.5
1871.794872,6.108433735,-0.228915663,7.771084337,1283.950871,62.43902439,51:29.5
1936.263736,6.120481928,-0.240963855,7.759036145,1283.950871,62.43902439,51:29.5
1991.208791,6.13253012,-0.21686747,7.759036145,1283.19991,62.43902439,51:29.5
2032.967033,6.13253012,-0.204819277,7.759036145,1283.19991,62.43902439,51:29.5
2065.934066,6.144578313,-0.21686747,7.759036145,1282.449828,62.43902439,51:29.6
2088.644689,6.13253012,-0.204819277,7.771084337,1283.19991,62.43902439,51:29.6
2109.89011,6.144578313,-0.21686747,7.771084337,1283.19991,62.43902439,51:29.6
2121.611722,6.144578313,-0.204819277,7.759036145,1283.950871,62.43902439,51:29.6
2126.007326,6.108433735,-0.204819277,7.771084337,1283.19991,62.43902439,51:29.6
2125.274725,6.13253012,-0.204819277,7.771084337,1282.449828,65.08474576,51:29.6
2117.948718,6.120481928,-0.21686747,7.771084337,1283.19991,65.08474576,51:29.6
2108.424908,6.120481928,-0.21686747,7.759036145,1283.19991,65.08474576,51:29.6
2094.505495,6.120481928,-0.228915663,7.771084337,1283.19991,65.08474576,51:29.6
2078.388278,6.108433735,-0.228915663,7.771084337,1283.19991,65.08474576,51:29.6
2057.142857,6.108433735,-0.240963855,7.759036145,1283.19991,65.08474576,51:29.6
2032.967033,6.13253012,-0.228915663,7.759036145,1283.19991,65.08474576,51:29.6
2005.128205,6.13253012,-0.21686747,7.746987952,1283.19991,65.08474576,51:29.6
1975.091575,6.096385542,-0.192771084,7.759036145,1283.19991,65.08474576,51:29.7
1942.857143,6.084337349,-0.21686747,7.759036145,1283.19991,65.08474576,51:29.7
1906.227106,6.084337349,-0.204819277,7.771084337,1282.449828,65.08474576,51:29.7
1871.062271,6.084337349,-0.21686747,7.795180723,1283.19991,65.08474576,51:29.7
1838.095238,6.096385542,-0.21686747,7.759036145,1283.19991,65.08474576,51:29.7
1808.058608,6.120481928,-0.228915663,7.771084337,1282.449828,65.08474576,51:29.7
1780.952381,6.120481928,-0.21686747,7.771084337,1283.950871,65.08474576,51:29.7
1758.974359,6.144578313,-0.204819277,7.759036145,1283.19991,65.08474576,51:29.7
1739.194139,6.156626506,-0.180722892,7.759036145,1283.19991,65.08474576,51:29.7
1726.007326,6.156626506,-0.204819277,7.759036145,1283.19991,65.08474576,51:29.7
1715.018315,6.156626506,-0.192771084,7.771084337,1283.19991,65.08474576,51:29.7
1709.157509,6.13253012,-0.204819277,7.759036145,1283.19991,65.08474576,51:29.7
1704.029304,6.108433735,-0.180722892,7.759036145,1283.19991,65.08474576,51:29.8
1701.831502,6.096385542,-0.21686747,7.746987952,1283.19991,65.08474576,51:29.8
1700.3663,6.120481928,-0.228915663,7.771084337,1283.950871,65.08474576,51:29.8
1697.435897,6.108433735,-0.21686747,7.759036145,1283.19991,65.08474576,51:29.8
1692.307692,6.096385542,-0.228915663,7.771084337,1283.19991,65.08474576,51:29.8
1684.981685,6.096385542,-0.21686747,7.759036145,1283.19991,65.08474576,51:29.8
1677.655678,6.108433735,-0.204819277,7.771084337,1283.19991,65.08474576,51:29.8
1666.666667,6.120481928,-0.228915663,7.771084337,1283.19991,65.08474576,51:29.8
1657.142857,6.108433735,-0.21686747,7.771084337,1283.19991,65.08474576,51:29.8
1645.421245,6.120481928,-0.21686747,7.759036145,1283.19991,65.08474576,51:29.8
1632.234432,6.144578313,-0.21686747,7.78313253,1283.950871,65.08474576,51:29.8
1613.919414,6.144578313,-0.21686747,7.746987952,1283.19991,65.08474576,51:29.8
1594.139194,6.156626506,-0.192771084,7.746987952,1283.19991,65.08474576,51:29.8
1569.96337,6.144578313,-0.228915663,7.759036145,1282.449828,65.08474576,51:29.9
1544.322344,6.144578313,-0.192771084,7.771084337,1283.950871,65.08474576,51:29.9
1517.216117,6.144578313,-0.204819277,7.771084337,1283.19991,65.08474576,51:29.9
1492.307692,6.13253012,-0.21686747,7.759036145,1283.19991,65.08474576,51:29.9
1470.32967,6.13253012,-0.204819277,7.771084337,1283.19991,65.08474576,51:29.9
1451.282051,6.120481928,-0.204819277,7.771084337,1282.449828,65.08474576,51:29.9
1432.234432,6.120481928,-0.204819277,7.759036145,1283.19991,65.08474576,51:29.9
1412.454212,6.108433735,-0.228915663,7.759036145,1283.19991,65.08474576,51:29.9
1393.406593,6.096385542,-0.228915663,7.746987952,1283.19991,65.08474576,51:29.9
1375.091575,6.108433735,-0.21686747,7.759036145,1283.950871,65.08474576,51:29.9
1357.509158,6.13253012,-0.228915663,7.771084337,1283.19991,65.08474576,51:29.9
1342.124542,6.13253012,-0.21686747,7.771084337,1283.19991,65.08474576,51:29.9
1330.40293,6.120481928,-0.192771084,7.771084337,1283.19991,65.08474576,51:29.9
1320.14652,6.144578313,-0.21686747,7.771084337,1283.19991,65.08474576,51:30.0
1310.622711,6.13253012,-0.21686747,7.771084337,1283.950871,65.08474576,51:30.0
1298.168498,6.144578313,-0.204819277,7.746987952,1283.19991,65.08474576,51:30.0
1287.179487,6.120481928,-0.21686747,7.746987952,1283.19991,65.08474576,51:30.0
1273.260073,6.13253012,-0.204819277,7.759036145,1283.19991,65.08474576,51:30.0
1260.805861,6.13253012,-0.21686747,7.771084337,1283.19991,65.08474576,51:30.0
1246.886447,6.120481928,-0.204819277,7.771084337,1283.950871,65.08474576,51:30.0
1235.164835,6.108433735,-0.21686747,7.759036145,1283.19991,65.08474576,51:30.0
1227.106227,6.120481928,-0.204819277,7.759036145,1283.19991,65.08474576,51:30.0
1222.710623,6.120481928,-0.204819277,7.771084337,1283.19991,65.08474576,51:30.0
1219.78022,6.144578313,-0.204819277,7.771084337,1283.950871,65.08474576,51:30.0
1219.78022,6.120481928,-0.204819277,7.759036145,1283.950871,65.08474576,51:30.0
1221.245421,6.13253012,-0.21686747,7.759036145,1283.950871,65.08474576,51:30.0
